CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0393J,CENTRO DE INVESTIGACION Y ESTUDIOS AVANZADOS,09DSU2246F,CIEA DEPARTAMENTO DE INGENIERIA ELECTRICA,1,PÚBLICO,1,FEDERAL,1,108,83,25,29,23,6,39,34,5,39,34,5
9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,09MSU0393J,CENTRO DE INVESTIGACION Y ESTUDIOS AVANZADOS,09DSU2255N,CIEA DEPARTAMENTO DE INVESTIGACIONES EDUCATIVAS,1,PÚBLICO,1,FEDERAL,1,81,39,42,21,7,14,11,5,6,11,5,6
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0393J,CENTRO DE INVESTIGACION Y ESTUDIOS AVANZADOS,09DSU2262X,CIEA DEPARTAMENTO DE MATEMATICAS,1,PÚBLICO,1,FEDERAL,1,66,56,10,10,9,1,15,15,0,15,15,0
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0393J,CENTRO DE INVESTIGACION Y ESTUDIOS AVANZADOS,09DSU2309A,CIEA DEPARTAMENTO DE QUIMICA,1,PÚBLICO,1,FEDERAL,1,27,21,6,1,1,0,3,3,0,3,3,0
9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,09MSU0408V,UNIVERSIDAD PEDAGOGICA NACIONAL,09DUP0011H,"UNIVERSIDAD PEDAGOGICA NACIONAL ""UNIDAD AJUSCO""",1,PÚBLICO,1,FEDERAL,1,180,62,118,100,30,70,102,31,71,36,13,23
9,CIUDAD DE MÉXICO,2,AZCAPOTZALCO,1,AZCAPOTZALCO,09MSU0408V,UNIVERSIDAD PEDAGOGICA NACIONAL,09DUP0056D,UNIDAD UPN 095 DF AZCAPOTZALCO,1,PÚBLICO,1,FEDERAL,1,66,11,55,36,5,31,31,5,26,31,7,24
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0408V,UNIVERSIDAD PEDAGOGICA NACIONAL,09DUP0116B,UNIDAD UPN 094 DF CENTRO,1,PÚBLICO,1,FEDERAL,1,74,12,62,32,6,26,26,4,22,18,2,16
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0408V,UNIVERSIDAD PEDAGOGICA NACIONAL,09DUP0118Z,UNIDAD UPN 096 DF NORTE,1,PÚBLICO,1,FEDERAL,1,29,4,25,29,4,25,32,3,29,12,1,11
9,CIUDAD DE MÉXICO,8,LA MAGDALENA CONTRERAS,1,LA MAGDALENA CONTRERAS,09MSU0408V,UNIVERSIDAD PEDAGOGICA NACIONAL,09DUP0138N,UNIDAD UPN 097 DF SUR,1,PÚBLICO,1,FEDERAL,1,144,27,117,58,7,51,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,6,IZTACALCO,1,IZTACALCO,09MSU0408V,UNIVERSIDAD PEDAGOGICA NACIONAL,09DUP0139M,UNIDAD UPN 098 DF ORIENTE,1,PÚBLICO,1,FEDERAL,1,45,9,36,27,5,22,19,3,16,13,3,10
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0408V,UNIVERSIDAD PEDAGOGICA NACIONAL,09DUP0142Z,UNIDAD UPN 099 DF PONIENTE,1,PÚBLICO,1,FEDERAL,1,35,9,26,33,8,25,43,7,36,6,3,3
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0410J,INSTITUTO DE MERCADOTECNIA Y PUBLICIDAD,09PSU0043B,INSTITUTO DE MERCADOTECNIA Y PUBLICIDAD,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0420Q,"ESCUELA DE ENFERMERAS DE GUADALUPE, A.C.",09PSU0002B,"ESCUELA DE ENFERMERAS DE GUADALUPE, A.C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0440D,INSTITUTO SUPERIOR DE INTERPRETES Y TRADUCTORES,09PSU9996G,INSTITUTO SUPERIOR DE INTERPRETES Y TRADUCTORES,2,PRIVADO,1,PRIVADO,1,26,5,21,26,5,21,17,8,9,0,0,0
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0460R,UNIVERSIDAD INSURGENTES PLANTEL SUR,09PSU0051K,UNIVERSIDAD INSURGENTES PLANTEL SUR I,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0460R,UNIVERSIDAD INSURGENTES PLANTEL SUR,09PSU0432S,UNIVERSIDAD INSURGENTES CAMPUS SUR,2,PRIVADO,1,PRIVADO,1,1,1,0,0,0,0,9,2,7,8,3,5
9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,09MSU0480E,"INSTITUTO NACIONAL DE CARDIOLOGIA ""DR. IGNACIO CHAVEZ""",09NSU0009X,ESCUELA DE ENFERMERIA DEL INSTITUTO NACIONAL DE CARDIOLOGIA DR. IGNACIO CHAVEZ,1,PÚBLICO,1,FEDERAL,1,36,14,22,36,14,22,28,12,16,14,7,7
9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,09MSU0480E,"INSTITUTO NACIONAL DE CARDIOLOGIA ""DR. IGNACIO CHAVEZ""",09NSU0013J,"INSTITUTO NACIONAL DE CARDIOLOGIA ""DR. IGNACIO CHAVEZ""",1,PÚBLICO,1,FEDERAL,1,264,181,83,142,90,52,132,88,44,132,88,44
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0490L,COLEGIO AMAUTA,09PSU0008W,COLEGIO AMAUTA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,2,AZCAPOTZALCO,1,AZCAPOTZALCO,09MSU0500B,TECNOLOGICO UNIVERSITARIO DE MEXICO,09PSU1298J,TECNOLOGICO UNIVERSITARIO DE MEXICO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,09MSU0502Z,CENTRO DE ACTUALIZACIÓN PROFESIONAL E INNOVACIÓN TECNOLÓGICA DEL COLEGIO DE INGENIEROS CIVILES DE MÉXICO,09PSU0502X,CENTRO DE ACTUALIZACIÓN PROFESIONAL E INNOVACIÓN TECNOLÓGICA DEL COLEGIO DE INGENIEROS CIVILES DE MÉXICO,2,PRIVADO,1,PRIVADO,1,0,0,0,0,0,0,12,10,2,44,27,17
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0503Z,CENTRO DE ESTUDIOS CASA VIKTOR FRANKL,09PSU0503W,CENTRO DE ESTUDIOS CASA VIKTOR FRANKL,2,PRIVADO,1,PRIVADO,1,25,4,21,5,0,5,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0508U,INSTITUTO DE TERAPIA COGNITIVO CONDUCTUAL,09PSU0508R,INSTITUTO DE TERAPIA COGNITIVO CONDUCTUAL,2,PRIVADO,1,PRIVADO,1,46,16,30,46,16,30,39,6,33,9,1,8
9,CIUDAD DE MÉXICO,6,IZTACALCO,1,IZTACALCO,09MSU0509T,CENTRO UNIVERSITARIO ORIENTE DE MEXICO,09PSU0509Q,CENTRO UNIVERSITARIO ORIENTE DE MEXICO,2,PRIVADO,1,PRIVADO,1,10,2,8,5,1,4,6,1,5,3,3,0
9,CIUDAD DE MÉXICO,10,ÁLVARO OBREGÓN,1,ÁLVARO OBREGÓN,09MSU0510I,"UNIVERSIDAD ANAHUAC DEL SUR, S.C.",09PSU1127Q,"UNIVERSIDAD ANAHUAC DEL SUR, S.C.",2,PRIVADO,1,PRIVADO,1,159,70,89,44,23,21,65,24,41,65,24,41
9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,09MSU0511H,COLEGIO DE CONSULTORES EN IMAGEN PUBLICA,09PSU0511E,COLEGIO DE CONSULTORES EN IMAGEN PUBLICA,2,PRIVADO,1,PRIVADO,1,108,17,91,27,6,21,53,12,41,21,7,14
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0512G,DIALOGO DE SABERES A.C.,09PSU0512D,COLEGIO DE SABERES,2,PRIVADO,1,PRIVADO,1,65,21,44,25,8,17,26,11,15,7,1,6
9,CIUDAD DE MÉXICO,10,ÁLVARO OBREGÓN,1,ÁLVARO OBREGÓN,09MSU0514E,CENTRO DE ESTUDIOS ANGLOMETROPOLITANO,09PSU0514B,CENTRO DE ESTUDIOS ANGLOMETROPOLITANO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0515D,"CRISOL, CENTRO DE POSGRADO EN TERAPIA FAMILIAR",09PSU0515A,"CRISOL, CENTRO DE POSGRADO EN TERAPIA FAMILIAR",2,PRIVADO,1,PRIVADO,1,46,9,37,18,3,15,14,5,9,0,0,0
9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,09MSU0517B,ESCUELA LIBRE DE ODONTOLOGIA,09PSU0517Z,ESCUELA LIBRE DE ODONTOLOGIA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,10,ÁLVARO OBREGÓN,1,ÁLVARO OBREGÓN,09MSU0518A,"ESCUELA SUPERIOR DE ESTUDIOS PROFESIONALES ""DIEGO RIVERA""",09PSU0518Y,"ESCUELA SUPERIOR DE ESTUDIOS PROFESIONALES ""DIEGO RIVERA""",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0520P,UNIVERSIDAD SIMON BOLIVAR (MIXCOAC),09PSU1135Z,UNIVERSIDAD SIMON BOLIVAR (MIXCOAC),2,PRIVADO,1,PRIVADO,1,114,39,75,64,19,45,61,21,40,45,20,25
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0521O,UNIVERSIDAD TEPANTLATO,09PSU0386X,UNIVERSIDAD TEPANTLATO (ROMA),2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0521O,UNIVERSIDAD TEPANTLATO,09PSU0521L,UNIVERSIDAD TEPANTLATO,2,PRIVADO,1,PRIVADO,1,369,197,172,107,60,47,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,09MSU0522N,INSTITUTO DE ENSEÑANZA DE LA ASOCIACION MEXICANA DE PSICOTERAPIA ANALITICA DE GRUPO,09PSU0522K,INSTITUTO DE ENSEÑANZA DE LA ASOCIACION MEXICANA DE PSICOTERAPIA ANALITICA DE GRUPO,2,PRIVADO,1,PRIVADO,1,13,7,6,2,2,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,09MSU0523M,INSTITUTO DE ESTUDIOS DE POSGRADO EN COMERCIO INTERNACIONAL,09PSU0523J,INSTITUTO DE ESTUDIOS DE POSGRADO EN COMERCIO INTERNACIONAL,2,PRIVADO,1,PRIVADO,1,67,21,46,16,5,11,40,13,27,23,9,14
9,CIUDAD DE MÉXICO,3,COYOACÁN,1,COYOACÁN,09MSU0528H,INSTITUTO MEXICANO DE PSICOANALISIS,09PSU0528E,INSTITUTO MEXICANO DE PSICOANALISIS,2,PRIVADO,1,PRIVADO,1,12,5,7,5,3,2,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0529G,INSTITUTO DE TERAPIA OCUPACIONAL,09PSU0526G,INSTITUTO DE TERAPIA OCUPACIONAL,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,3,COYOACÁN,1,COYOACÁN,09MSU0531V,"UNIVERSIDAD DE CIENCIAS DEL COMPORTAMIENTO, SOCIEDAD CIVIL",09PSU0531S,"UNIVERSIDAD DE CIENCIAS DEL COMPORTAMIENTO, SOCIEDAD CIVIL",2,PRIVADO,1,PRIVADO,1,6,2,4,0,0,0,1,0,1,0,0,0
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0532U,JANNETTE KLEIN UNIVERSIDAD,09PSU0532R,JANNETTE KLEIN UNIVERSIDAD,2,PRIVADO,1,PRIVADO,1,9,0,9,9,0,9,5,2,3,5,2,3
9,CIUDAD DE MÉXICO,3,COYOACÁN,1,COYOACÁN,09MSU0533T,LA CASA DEL TEATRO,09PSU0533Q,LA CASA DEL TEATRO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,09MSU0534S,TECNOLOGICO IBEROAMERICANO COYOACAN,09PSU0534P,TECNOLOGICO IBEROAMERICANO COYOACAN,2,PRIVADO,1,PRIVADO,1,39,16,23,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,09MSU0537P,UNIVERSIDAD DA VINCI,09PSU0537M,UNIVERSIDAD DA VINCI,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0538O,UNIVERSIDAD UCAD,09PSU0538L,UNIVERSIDAD UCAD,2,PRIVADO,1,PRIVADO,1,128,38,90,40,15,25,47,15,32,55,11,44
9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,09MSU0539N,UNIVERSIDAD OMI CENTRO DE INVESTIGACIÓN,09PSU0539K,UNIVERSIDAD OMI CENTRO DE INVESTIGACION,2,PRIVADO,1,PRIVADO,1,1,1,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0540C,INSTITUTO DE INVESTIGACIONES DR JOSE MARIA LUIS MORA,09DSU4818R,INSTITUTO DE INVESTIGACIONES DR JOSE MARIA LUIS MORA,1,PÚBLICO,1,FEDERAL,1,135,58,77,103,44,59,87,46,41,32,18,14
9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,09MSU0550J,"INSTITUTO DE ESPECIALIZACION PARA EJECUTIVOS, S.C.",09PSU0005Z,"INSTITUTO DE ESPECIALIZACION PARA EJECUTIVOS, S.C.",2,PRIVADO,1,PRIVADO,1,175,115,60,14,10,4,103,67,36,34,21,13
9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,09MSU0560Q,INSTITUTO LATINOAMERICANO DE LA COMUNICACION EDUCATIVA,09PSU0257C,INSTITUTO LATINOAMERICANO DE LA COMUNICACION EDUCATIVA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0580D,COLEGIO SUPERIOR DE GASTRONOMIA,09PSU0025M,COLEGIO SUPERIOR DE GASTRONOMIA,2,PRIVADO,1,PRIVADO,1,0,0,0,0,0,0,0,0,0,7,3,4
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0650I,UNIVERSIDAD DE LONDRES,09PSU0083C,UNIVERSIDAD DE LONDRES PLANTEL LUIS CABRERA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0650I,UNIVERSIDAD DE LONDRES,09PSU0086Z,UNIVERSIDAD DE LONDRES PLANTEL QUERETARO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0650I,UNIVERSIDAD DE LONDRES,09PSU0194H,UNIVERSIDAD DE LONDRES PLANTEL ORIZABA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0650I,UNIVERSIDAD DE LONDRES,09PSU0231V,UNIVERSIDAD DE LONDRES PLANTEL FRONTERA,2,PRIVADO,1,PRIVADO,1,257,92,165,92,41,51,49,14,35,92,30,62
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0650I,UNIVERSIDAD DE LONDRES,09PSU0244Z,UNIVERSIDAD DE LONDRES PLANTEL SAN LUIS POTOSI,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0650I,UNIVERSIDAD DE LONDRES,09PSU0305W,UNIVERSIDAD DE LONDRES PLANTEL VERTIZ,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0650I,UNIVERSIDAD DE LONDRES,09PSU0377P,UNIVERSIDAD DE LONDRES PLANTEL INSURGENTES,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0650I,UNIVERSIDAD DE LONDRES,09PSU0387W,UNIVERSIDAD DE LONDRES PLANTEL MEDELLIN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0690J,UNIVERSIDAD INSURGENTES PLANTEL NORTE,09PSU0087Z,UNIVERSIDAD INSURGENTES PLANTEL NORTE,2,PRIVADO,1,PRIVADO,1,16,6,10,0,0,0,8,5,3,4,3,1
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0700Z,"INSTITUTO NACIONAL DE SALUD, HOSPITAL INFANTIL DE MEXICO FEDERICO GOMEZ",09NSU0010M,DIRECCIÓN DE ENSEÑANZA Y DESARROLLO ACADÉMICO DEL HOSPITAL INFANTIL DE MÉXICO,1,PÚBLICO,1,FEDERAL,1,429,160,269,184,54,130,175,57,118,160,50,110
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0700Z,"INSTITUTO NACIONAL DE SALUD, HOSPITAL INFANTIL DE MEXICO FEDERICO GOMEZ",09NSU0088Z,ESCUELA SUPERIOR DE FISIOTERAPIA DEL HOSPITAL INFANTIL DE MÉXICO - UNAM,1,PÚBLICO,1,FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0720N,INSTITUTO DE ESTUDIOS SUPERIORES DEL COLEGIO HOLANDES,09PSU0123N,INSTITUTO DE ESTUDIOS SUPERIORES DEL COLEGIO HOLANDES,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0720N,INSTITUTO DE ESTUDIOS SUPERIORES DEL COLEGIO HOLANDES,09PSU0207V,INSTITUTO DE ESTUDIOS SUPERIORES DEL COLEGIO MAESTRO ISAAC OCHOTERENA,2,PRIVADO,1,PRIVADO,1,41,22,19,9,6,3,30,12,18,7,5,2
9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,09MSU0730U,INSTITUTO MEXICANO DE LA AUDICION Y EL LENGUAJE A.C.,09PSU0059C,INSTITUTO MEXICANO DE AUDICION Y LENGUAJE A.C.,2,PRIVADO,1,PRIVADO,1,6,1,5,5,1,4,1,0,1,0,0,0
9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,09MSU0740A,UNIVERSIDAD DEL PEDREGAL,09PSU0016E,UNIVERSIDAD DEL PEDREGAL,2,PRIVADO,1,PRIVADO,1,149,66,83,117,54,63,68,31,37,47,25,22
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,1,BENITO JUÁREZ,09MSU0780B,"INSTITUTO DE ENSEÑANZA SUPERIOR EN CONTADURIA Y ADMINISTRACION, S.C.",09PSU0028J,"INSTITUTO DE ENSEÑANZA SUPERIOR EN CONTADURIA Y ADMINISTRACION, S.C.",2,PRIVADO,1,PRIVADO,1,72,31,41,28,10,18,42,19,23,9,4,5
9,CIUDAD DE MÉXICO,10,ÁLVARO OBREGÓN,1,ÁLVARO OBREGÓN,09MSU0810F,"CENTRO DE ARTE MEXICANO, A.C.",09PSU0035T,"CENTRO DE ARTE MEXICANO, A.C.",2,PRIVADO,1,PRIVADO,1,6,2,4,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0820M,UNIVERSIDAD DEL CLAUSTRO DE SOR JUANA A.C.,09PSU0036S,UNIVERSIDAD DEL CLAUSTRO DE SOR JUANA A.C.,2,PRIVADO,1,PRIVADO,1,103,39,64,41,14,27,7,4,3,6,2,4
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0830T,CENTRO UNIVERSITARIO SAN ANGEL,09PSU0058D,CENTRO UNIVERSITARIO SAN ANGEL,2,PRIVADO,1,PRIVADO,1,24,18,6,19,15,4,14,11,3,0,0,0
9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,09MSU0880A,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGÍA SOCIAL (CIESAS),09DSU0044W,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGÍA SOCIAL (CIESAS),1,PÚBLICO,1,FEDERAL,1,90,38,52,7,7,0,6,4,2,10,2,8
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU0896B,ESCUELA LIBRE DE HOMEOPATIA DE MEXICO IAP,09PSU5929H,ESCUELA LIBRE DE HOMEOPATIA DE MEXICO IAP,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,6,IZTACALCO,1,IZTACALCO,09MSU0940Z,UNIVERSIDAD INSURGENTES PLANTEL TLALPAN,09PSU0092K,UNIVERSIDAD INSURGENTES PLANTEL TLALPAN,2,PRIVADO,1,PRIVADO,1,3,1,2,0,0,0,6,4,2,5,2,3
9,CIUDAD DE MÉXICO,2,AZCAPOTZALCO,1,AZCAPOTZALCO,09MSU0950F,INSTITUTO PANAMERICANO DE ALTA DIRECCION DE EMPRESAS,09PSU0093J,INSTITUTO PANAMERICANO DE ALTA DIRECCION DE EMPRESAS,2,PRIVADO,1,PRIVADO,1,413,299,114,251,179,72,193,126,67,185,126,59
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0970T,UNIVERSIDAD JUSTO SIERRA,09PSU0095H,UNIVERSIDAD JUSTO SIERRA,2,PRIVADO,1,PRIVADO,1,14,7,7,0,0,0,11,4,7,6,2,4
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0970T,UNIVERSIDAD JUSTO SIERRA,09PSU0190L,UNIVERSIDAD JUSTO SIERRA PLANTEL TICOMAN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,09MSU0970T,UNIVERSIDAD JUSTO SIERRA,09PSU0229G,UNIVERSIDAD JUSTO SIERRA PLANTEL 100 METROS,2,PRIVADO,1,PRIVADO,1,33,12,21,12,1,11,0,0,0,8,3,5
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU1030H,ASOCIACION ODONTOLOGICA MEXICANA PARA LA ENSEÑANZA Y LA INVESTIGACION,09PSU0010K,ASOCIACION ODONTOLOGICA MEXICANA PARA LA ENSEÑANZA Y LA INVESTIGACION,2,PRIVADO,1,PRIVADO,1,96,28,68,50,12,38,46,11,35,63,28,35
9,CIUDAD DE MÉXICO,12,TLALPAN,1,TLALPAN,09MSU1040O,"CENTRO CULTURAL ITACA, S. C.",09PSU0024N,"CENTRO CULTURAL ITACA, S. C.",2,PRIVADO,1,PRIVADO,1,45,7,38,20,4,16,2,0,2,2,0,2
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU1050V,CENTRO DE ESTUDIOS PARA LA CULTURA Y LAS ARTES CASA LAMM A.C.,09PSU0071Y,CENTRO DE ESTUDIOS PARA LA CULTURA Y LAS ARTES CASA LAMM A.C.,2,PRIVADO,1,PRIVADO,1,24,11,13,8,5,3,15,5,10,8,4,4
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,1,CUAUHTÉMOC,09MSU1061A,"ICONOS, INSTITUTO DE INVESTIGACION EN COMUNICACION Y CULTURA",09PSU1061Y,"ICONOS, INSTITUTO DE INVESTIGACION EN COMUNICACION Y CULTURA",2,PRIVADO,1,PRIVADO,1,78,25,53,12,2,10,21,10,11,5,1,4
9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,09MSU1110T,CENTRO DE ESTUDIOS DE POSGRADO DE LA ASOCIACION PSICOANALITICA MEXICANA,09PSU0077S,CENTRO DE ESTUDIOS DE POSGRADO DE LA ASOCIACION PSICOANALITICA MEXICANA,2,PRIVADO,1,PRIVADO,1,77,13,64,24,6,18,15,3,12,9,1,8
